movieID,Title,Runtime,Director,Writer,Actors,Release Date,Netflix Release Date,Production House
961,Cobra Kai,< 30 minutes,,,"Courtney Henggeler, William Zabka, Ralph Macchio, Xolo Maridueña",02-05-2018,28-08-2020,
962,All Together Now,1-2 hour,Brett Haley,"Brett Haley, Matthew Quick, Marc Basch","Judy Reyes, Justina Machado, Rhenzy Feliz, Auli'i Cravalho",28-08-2020,28-08-2020,
963,After the Rain,< 30 minutes,Takashi Koizumi,"Shûgorô Yamamoto, Akira Kurosawa","Yoshiko Miyazaki, Akira Terao, Fumi Dan, Shirô Mifune",22-01-2000,26-08-2020,Paramount
964,Making The Witcher,30-60 mins,Nathan Wiley,,"Tomasz Baginski, Lauren Schmidt, Henry Cavill, Andrew Laws",27-08-2020,26-08-2020,
965,Rising Phoenix,1-2 hour,"Peter Ettedgui, Ian Bonhôte",,"Jean-Baptiste Alaize, Ellie Cole, Ryley Batt, Philip Craven",26-08-2020,26-08-2020,
966,Photograph,1-2 hour,Ritesh Batra,Ritesh Batra,"Sachin Khedekar, Sanya Malhotra, Denzil Smith, Nawazuddin Siddiqui",15-03-2019,26-08-2020,"Amazon Studios, Film Science"
967,Emilys Wonder Lab,< 30 minutes,Caroline Harvey,Caroline Harvey,"Vic Waghorn, Christopher Eccleston, Felicity Jones",21-06-2013,25-08-2020,
968,By the Grace of God,> 2 hrs,François Ozon,François Ozon,"Swann Arlaud, Melvil Poupaud, Denis Ménochet, Éric Caravaca",18-10-2019,24-08-2020,
969,Mrs. Right Guy,1-2 hour,Adze Ugah,"Pusetso Thibedi, Cati Weinek","Tau Maserumule, Dineo Moeketsi, Thapelo Mokoena, Lehasa Moloi",03-06-2016,24-08-2020,
970,Politics,> 2 hrs,Prakash Jha,"Anjum Rajabali, Prakash Jha, Sameer","Katrina Kaif, Ajay Devgn, Ranbir Kapoor, Nana Patekar",04-06-2010,23-08-2020,
971,Official Secrets,1-2 hour,Gavin Hood,"Marcia Mitchell, Gregory Bernstein, Thomas Mitchell, Gavin Hood, Sara Bernstein","Matthew Goode, Matt Smith, Rhys Ifans, Keira Knightley",30-08-2019,22-08-2020,"Clear Pictures Entertainment, Raindog Films, IFC Films, Entertainment One, The Solution Entertainment Group, The Mark Gordon Company"
972,Class of 83,1-2 hour,Mark L. Lester,"Tom Holland, John C.W. Saxton, Mark L. Lester","Perry King, Merrie Lynn Ross, Roddy McDowall, Timothy Van Patten",20-08-1982,21-08-2020,
973,Biohackers,< 30 minutes,,Christian Ditter,"Luna Wedler, Thomas Prenn, Jessica Schwarz, Adrian Julius Tillmann",20-08-2020,20-08-2020,
974,The Crimes That Bind,1-2 hour,Sebastián Schindel,"Pablo Del Teso, Sebastián Schindel","Cecilia Roth, Miguel Ángel Solá, Benjamín Amadeo, Sofía Gala Castiglione",20-08-2020,20-08-2020,
975,Bloodshot,1-2 hour,Dave Wilson,"Kevin VanHook, Eric Heisserer, Jeff Wadlow, Don Perlin, Bob Layton","Eiza González, Vin Diesel, Toby Kebbell, Sam Heughan",13-03-2020,20-08-2020,
976,Neighbors,1-2 hour,Nicholas Stoller,"Andrew Jay Cohen, Brendan O'Brien","Seth Rogen, Zoey Vargas, Elise Vargas, Rose Byrne",09-05-2014,20-08-2020,"Good Universe, Point Grey"
977,Geisha,1-2 hour,Lisa Loves,,"Wayne Scott-Fox, Keni Styles, Aletta Ocean, Natalia Forrest",20-07-2010,20-08-2020,
978,Scarecrow,> 2 hrs,Jerry Schatzberg,Garry Michael White,"Ann Wedgeworth, Dorothy Tristan, Gene Hackman, Al Pacino",11-04-1973,20-08-2020,Warner Bros.
979,Vice,> 2 hrs,Adam McKay,Adam McKay,"Amy Adams, Christian Bale, Sam Rockwell, Steve Carell",25-12-2018,19-08-2020,"Annapurna Pictures, Gary Sanchez Productions, Plan B Entertainment"
980,Home Care,1-2 hour,Slávek Horák,Slávek Horák,"Zuzana Krónerová, Tatiana Vilhelmová, Bolek Polívka, Alena Mihulová",16-07-2015,19-08-2020,
981,Tazza: One Eyed Jack,> 2 hrs,Oh-Kwang Kwon,"Yeong-man Heo, Oh-Kwang Kwon","Yu-hwa Choi, Je-Moon Yoon, Jung-min Park, Seung-bum Ryoo",20-09-2019,19-08-2020,"BA Entertainment, Sidus Corp., MCMC"
982,Forbidden Dream,> 2 hrs,Jin-ho Hur,"Bum-Sik Jung, Ji-min Lee","Choi Min-sik, Suk-kyu Han, Sung-Hoon Park",26-12-2019,19-08-2020,
983,Kim Ji-Young: Born 1982,1-2 hour,Kim Do-Young,"Young Ah Yoo, Jo Nam-Joo, Kim Do-Young","Ae-sim Kang, Sung-Cheol Kim, Min-Jung Gong, Bong-ryeon Lee",23-10-2019,19-08-2020,
984,Greta,1-2 hour,Neil Jordan,"Ray Wright, Neil Jordan","Jane Perry, Isabelle Huppert, Chloë Grace Moretz, Maika Monroe",01-03-2019,19-08-2020,
985,"You, Me and Him",1-2 hour,Daniel Ribeiro,Daniel Ribeiro,"Daniel Tavares, Eduardo Melo, Eleio Calascibetta, Diego Torraca",05-06-2008,19-08-2020,
986,High Score,< 30 minutes,,,Charles Martinet,19-08-2020,19-08-2020,
987,An Easy Girl,1-2 hour,Rebecca Zlotowski,"Teddy Lussi-Modeste, Rebecca Zlotowski","Benoît Magimel, Mina Farid, Nuno Lopes, Zahia Dehar",13-08-2020,16-08-2020,
988,Heaven Will Wait,1-2 hour,Marie-Castille Mention-Schaar,"Marie-Castille Mention-Schaar, Emilie Frèche","Clotilde Courau, Noémie Merlant, Sandrine Bonnaire, Naomi Amarger",05-10-2016,15-08-2020,
989,Gunjan Saxena: The Kargil Girl,1-2 hour,Sharan Sharma,"Hussain Dalal, Sharan Sharma, Nikhil Mehrotra","Manav Vij, Pankaj Tripathi, Angad Bedi, Janhvi Kapoor",12-08-2020,15-08-2020,
990,Nigerian Prince,1-2 hour,Faraday Okoro,"Andrew Long, Faraday Okoro","Tina Mba, Bimbo Manuel, Chinaza Uche, Antonio J Bell",24-04-2018,15-08-2020,"40 Acres &amp; A Mule Filmworks, Vertical Entertainment"
991,Bread Barbershop,< 30 minutes,,,"Courtney Shaw, Marc Thompson, Barrett Leddy, Elinor Vanderburg",15-08-2020,15-08-2020,
992,Ackley Bridge,< 30 minutes,,"Malcolm Campbell, Kevin Erlis, Ayub Khan-Din","Sunetra Sarker, Lorraine Cheshire, Jo Joyner, Amy-Leigh Hickman",07-06-2017,15-08-2020,
993,Teenage Bounty Hunters,< 30 minutes,,Kathleen Jordan,"Anjelica Bette Fellini, Virginia Williams, Kadeem Hardison, Maddie Phillips",14-08-2020,15-08-2020,
994,The Great Heist,< 30 minutes,,"Pablo Gonzalez, C.S. Prince","Waldo Urrego, Marcela Benjumea, Andrés Parra, Christian Tappan",14-08-2020,15-08-2020,
995,Project Power,1-2 hour,"Henry Joost, Ariel Schulman",Mattson Tomlin,"Joseph Gordon-Levitt, Dominique Fishback, Jamie Foxx, Rodrigo Santoro",14-08-2020,14-08-2020,
996,Fearless,1-2 hour,Ronny Yu,"Chris Chow, Richard Epcar, Chi-long To","Yong Dong, Li Sun, Jet Li, Yun Qu",22-09-2006,14-08-2020,China Film
997,Supermarket Sweep,< 30 minutes,,Al Howard,"David Ruprecht, Randy West, Johnny Gilbert",05-02-1990,08-08-2020,
998,Takki,< 30 minutes,,,Mohammed Balkhi,20-02-2012,08-08-2020,
999,Tada Never Falls In Love,< 30 minutes,,,"Yûichi Nakamura, Manaka Iwami, Josh Grelle, Mamoru Miyano",03-04-2018,08-08-2020,
1000,Kanto Wanderer,1-2 hour,Seijun Suzuki,"Yasutarô Yagi, Taiko Hirabayashi","Akira Kobayashi, Chieko Matsubara, Daisaburô Hirata, Hiroko Itô",23-11-1963,08-08-2020,
1001,My Friend A,> 2 hrs,Marc Meyers,"John Backderf, Marc Meyers","Vincent Kartheiser, Ross Lynch, Zachary Davis Brown, Lily Kozub",02-03-2018,08-08-2020,"Ibid Filmworks, Attic Light Films, Aperture Entertainment"
1002,Intentions of Murder,> 2 hrs,Shôhei Imamura,"Shinji Fujiwara, Shôhei Imamura, Keiji Hasebe","Kô Nishimura, Yûko Kusunoki, Masumi Harukawa, Shigeru Tsuyuguchi",17-11-1964,08-08-2020,Criterion Collection
1003,The Insect Woman,> 2 hrs,Shôhei Imamura,"Shôhei Imamura, Keiji Hasebe","Tomio Aoki, Tomoko Aoyagi, Emiko Aizawa, Setsuko Amamiya",30-06-1964,08-08-2020,
1004,Joker,> 2 hrs,Todd Phillips,"Bob Kane, Jerry Robinson, Bill Finger, Todd Phillips, Scott Silver","Joaquin Phoenix, Robert De Niro, Zazie Beetz, Frances Conroy",04-10-2019,08-08-2020,"Bron Studios, Creative Wealth Media Finance, DC Comics"
1005,The Governor,< 30 minutes,,,"Janet McTeer, Ron Donachie, David J. Nicholls, Derek Martin",14-05-1995,08-08-2020,
1006,Work It,1-2 hour,Laura Terruso,Alison Peck,"Briana Andrade-Gomes, Liza Koshy, Keiynan Lonsdale, Kalliane Brémault",07-08-2020,07-08-2020,
1007,Preman Pensiun,1-2 hour,Aris Nugraha,Aris Nugraha,"Dedi Moch Jamasari, Epy Kusnandar, Soraya Rasyid, Tia Arifin",17-01-2019,07-08-2020,
1008,Ananta,1-2 hour,Rizki Balki,"Alim Sudio, Risa Saraswati","Michelle Ziudith, Fero Walandouw, Jihane Almira, Nino Fernandez",03-05-2018,07-08-2020,
1009,3 Dara 2,1-2 hour,Monty Tiwa,"Monty Tiwa, Fatmaningsih Bustamar, Nataya Bagya","Cut Mini Theo, Tora Sudiro, Adipati Dolken, Tanta Ginting",25-10-2018,07-08-2020,
1010,99 Nama Cinta,1-2 hour,Danial Rifki,Garin Nugroho,"Deva Mahenra, Donny Damara, Acha Septriasa, Ira Wibowo",14-11-2019,07-08-2020,
1011,Stars in the Sky: A Hunting Story,1-2 hour,Steven Rinella,Steven Rinella,"Steven Rinella, Buck Bowden, Robert Abernathy, Greg Blascovich",07-08-2020,07-08-2020,
1012,Doctor Sleep,> 2 hrs,Mike Flanagan,"Stephen King, Mike Flanagan","Ewan McGregor, Rebecca Ferguson, Cliff Curtis, Kyliegh Curran",08-11-2019,06-08-2020,"Intrepid Pictures, Warner Bros., Vertigo Entertainment"
1013,The Last Shot,1-2 hour,Jeff Nathanson,"Steve Fishman, Jeff Nathanson","Toni Collette, Alec Baldwin, Tony Shalhoub, Matthew Broderick",05-11-2004,06-08-2020,"Burro Productions, Mandeville Films, Touchstone Pictures, MBST Entertainment, Walt Disney Studios, Walt Disney Pictures, High Arc Productions"
1014,Intimate Lighting,1-2 hour,Ivan Passer,"Ivan Passer, Jaroslav Papousek, Václav Sasek","Vera Kresadlová, Karel Blazek, Zdenek Bezusek, Miroslav Cvrk",24-11-1969,05-08-2020,
1015,If a Thousand Clarinets,> 2 hrs,"Ján Rohác, Vladimír Svitácek","Ján Rohác, Jirí Suchý","Waldemar Matuska, Jana Brejchová, Eva Pilarová, Hana Hegerová",29-01-1965,05-08-2020,
1016,Worlds Most Wanted,< 30 minutes,Marc Forster,"Max Brooks, J. Michael Straczynski, Drew Goddard, Damon Lindelof, Matthew Michael Carnahan","Mireille Enos, Brad Pitt, Daniella Kertesz, James Badge Dale",21-06-2013,05-08-2020,"Plan B Films, 2DUX2"
1017,Ayamma,1-2 hour,Chris Eneaji,,"Theresa Edem, Adesua Etomi-Wellington, Majid Michel, Wale Ojo",23-12-2016,05-08-2020,
1018,Sin City,1-2 hour,"Frank Miller, Robert Rodriguez, Quentin Tarantino","Frank Miller, Robert Rodriguez","Powers Boothe, Devon Aoki, Alexis Bledel, Jessica Alba",01-04-2005,05-08-2020,Dimension Films
1019,Mystery Lab,< 30 minutes,,,"Bruno Miranda, Lilian Regina, Guilherme Briggs, Felipe Castanhari",04-08-2020,04-08-2020,
1020,The Peanut Butter Falcon,1-2 hour,"Michael Schwartz, Tyler Nilson","Michael Schwartz, Tyler Nilson","Ann Owens, Bruce Dern, Dakota Johnson, Zack Gottsagen",23-08-2019,03-08-2020,"Harbor Picture Company, Bona Fide Productions, Nut Bucket Films, Armory Films"
1021,Can You Keep a Secret?,1-2 hour,Elise Duran,"Sophie Kinsella, Peter Hutchings","Tyler Hoechlin, Alexandra Daddario, Sunita Mani, David Ebert",13-09-2019,03-08-2020,"BCDF Pictures, Big Indie Pictures"
1022,Almost Love,1-2 hour,Mike Doyle,Mike Doyle,"Augustus Prew, Colin Donnell, Michelle Buteau, Scott Evans",02-08-2020,03-08-2020,
1023,Grave,1-2 hour,Isao Takahata,"Isao Takahata, Akiyuki Nosaka","Akemi Yamaguchi, Yoshiko Shinohara, Ayano Shiraishi, Tsutomu Tatsumi",26-07-1989,03-08-2020,
1024,15 Minutes,> 2 hrs,John Herzfeld,John Herzfeld,"Kelsey Grammer, Robert De Niro, Edward Burns, Avery Brooks",09-03-2001,03-08-2020,"Katira Productions GmbH &amp; Co. KG, New Line Cinema, Industry Entertainment, Tribeca Productions, New Redemption"
1025,Immigration Nation,< 30 minutes,,,,03-08-2020,03-08-2020,
1026,Skam France,< 30 minutes,,Julie Andem,"Lula Cotton-Frapier, Coline Preher, Philippine Stindel, Axel Auriant",09-02-2018,02-08-2020,
1027,Legend of Yun Xi,< 30 minutes,,,Kei Gambit,25-06-2018,02-08-2020,
1028,The Battle: Roar to Victory,> 2 hrs,Shin-yeon Won,Cheon Jin-woo,"Woo-jin Jo, Hae-Jin Yoo, Jun-Yeol Ryu, Kazuki Kitamura",16-08-2019,02-08-2020,
1029,Connected,< 30 minutes,Benny Chan,"Larry Cohen, Benny Chan, Xu Bing, Chris Morgan, Alan Yuen","Louis Koo, Ye Liu, Barbie Hsu, Nick Cheung",25-09-2008,02-08-2020,"Sirius Pictures International, Armor Entertainment, Emperor Motion Pictures (International), Warner China Film HG Corporation, China Film Group Corp., BNJArmor"
1030,The Travelling Cat Chronicles,1-2 hour,Kôichirô Miki,"Hiro Arikawa, Emiko Hiramatsu","Sôta Fukushi, Nana, Mitsuki Takahata, Alice Hirose",26-10-2018,02-08-2020,
1031,Her Love Boils Bathwater,> 2 hrs,Ryôta Nakano,Ryôta Nakano,"Yukiko Shinohara, Aoi Itô, Hana Sugisaki, Rie Miyazawa",29-10-2016,02-08-2020,
1032,Knives Out,> 2 hrs,Rian Johnson,Rian Johnson,"Chris Evans, Jamie Lee Curtis, Ana de Armas, Daniel Craig",27-11-2019,02-08-2020,"FilmNation Entertainment, Media Rights Capital"
1033,You Are the Apple of My Eye,1-2 hour,Giddens Ko,Giddens Ko,"Shao-Wen Hao, Kai Ko, Owodog, Michelle Chen",19-08-2011,02-08-2020,
1034,I Not Stupid,1-2 hour,Jack Neo,Jack Neo,"Selena Tan, Jack Neo, Richard Low, Yun Xiang",09-02-2002,02-08-2020,
1035,Homerun,1-2 hour,Jack Neo,Jack Neo,"Wenyong Huang, Megan Zheng, Shawn Lee, Yun Xiang",07-08-2003,02-08-2020,
1036,I Not Stupid Too,> 2 hrs,Jack Neo,"Jack Neo, Rebecca Leow","Shawn Lee, Ashley Leong, Yiliang Huang, Joshua Ang",26-01-2006,02-08-2020,
1037,Be with Me,1-2 hour,Eric Khoo,"Eric Khoo, Kim Hoh Wong, Theresa Poh Lin Chan","Lawrence Yong, Leong Kooi Eng, Theresa Poh Lin Chan, Chiew Sung Ching",08-09-2005,02-08-2020,Zhao Wei Films
1038,Singapore Dreaming,1-2 hour,"Yen Yen Woo, Colin Goh","Yen Yen Woo, Colin Goh","Serene Chen, Richard Low, Yann Yann Yeo, ZioZio Lim",07-09-2006,02-08-2020,
1039,Wanton Mee,1-2 hour,Eric Khoo,Shao Min Chew Chia,"Bill Teoh, Tammie Chew, Peter Boon Koh",18-02-2016,02-08-2020,
1040,Gone Shopping,1-2 hour,Li Lin Wee,Li Lin Wee,"Adrian Pang, Kym Ng, Sonya Nair, Aaron Kao",26-07-2007,02-08-2020,
1041,Forever,1-2 hour,,Matthew Miller,"Donnie Keshawarz, Joel David Moore, Ioan Gruffudd, Alana De La Garza",22-09-2014,02-08-2020,
1042,881,1-2 hour,Royston Tan,Royston Tan,"Ling Ling Liu, Yuwu Qi, Mindee Ong, Yann Yann Yeo",09-08-2007,02-08-2020,
1043,12 Storeys,1-2 hour,Eric Khoo,"Eric Khoo, James Toh","Jack Neo, May Yee Lum, Yi Fong Quan, Peter Boon Koh",12-06-1997,02-08-2020,"Brink Creative, Zhao Wei Films, Springroll Entertainment"
1044,3 Peas in a Pod,1-2 hour,Michelle Chong,Michelle Chong,"Alexander Lee, Calvin Chen, Jae Liew",14-11-2013,02-08-2020,
1045,18 Grams of Love,1-2 hour,Yew Kwang Han,Yew Kwang Han,"Magdalene See, Yann Yann Yeo, Adam Chen, Alaric",03-12-2008,02-08-2020,
1046,The Wedding Diary,1-2 hour,Adrian Teh,"Rebecca Leow, Teck Lim","Hou Ren Choo, Kara Wai, Ah-Niu, Elanne Kong",09-02-2012,02-08-2020,
1047,The Learning Tree,1-2 hour,Gordon Parks,"Genevieve Young, Gordon Parks","Estelle Evans, Alex Clarke, Dana Elcar, Kyle Johnson",13-03-1970,02-08-2020,Winger
1048,My Spy,1-2 hour,Peter Segal,"Jon Hoeber, Erich Hoeber","Chloe Coleman, Parisa Fitz-Henley, Kristen Schaal, Dave Bautista",26-06-2020,02-08-2020,"MWM Studios, STX Entertainment"
1049,FOG IN AUGUST,> 2 hrs,Kai Wessel,"Holger Karsten Schmidt, Robert Domes","Thomas Schubert, Ivo Pietzcker, Fritzi Haberlandt, Sebastian Koch",29-09-2016,02-08-2020,Collina Filmproduktion GmbH - München
1050,Dont Tell the Bride,< 30 minutes,Farhan Akhtar,"Javed Akhtar, Salim Khan, Farhan Akhtar","Isha Koppikar, Priyanka Chopra, Shah Rukh Khan, Arjun Rampal",20-10-2006,01-08-2020,Excel Entertainment
1051,The Nightingale,> 2 hrs,Jennifer Kent,Jennifer Kent,"Baykali Ganambarr, Damon Herriman, Charlie Jampijinpa Brown, Aisling Franciosi",29-08-2019,01-08-2020,"Causeway Films, FilmNation Entertainment"
1052,Tchoupi,1-2 hour,Robert Altman,Anne Rapp,"Richard Gere, Laura Dern, Helen Hunt, Farrah Fawcett",13-10-2000,01-08-2020,"Sandcastle 5 Productions, Splendid Medien AG, Dr. T Inc."
1053,21 Bridges,1-2 hour,Brian Kirk,"Adam Mervis, Matthew Michael Carnahan","Chadwick Boseman, Sienna Miller, J.K. Simmons, Stephan James",22-11-2019,01-08-2020,"STX Entertainment, MWM"
1054,Green Gold,1-2 hour,Ignacio Busquier,,"Hernán Safaniuk, Esteban Safaniuk, Antonina Makaruk, Horizonte Pinuet",21-05-2010,01-08-2020,
1055,You Take the Kids!,1-2 hour,,Stephen Nathan,"Caryn Ward, Yasiin Bey, Nell Carter, Roger E. Mosley",15-12-1990,01-08-2020,
1056,Zero distance,1-2 hour,Abdulaziz Alshlahei,Mufarrij Almajfel,"Yacob Alfarhan, Abdullah Alzaid, Osamah Salih, Khalid Al-Saqer",31-07-2020,01-08-2020,
1057,Instinct,< 30 minutes,Jon Turteltaub,"Daniel Quinn, Gerald Di Pego","Donald Sutherland, Maura Tierney, Anthony Hopkins, Cuba Gooding Jr.",04-06-1999,01-08-2020,"Touchstone Pictures, Spyglass Entertainment"
1058,The Grudge,1-2 hour,Takashi Shimizu,"Stephen Susco, Takashi Shimizu","William Mapother, Jason Behr, Sarah Michelle Gellar, Clea DuVall",22-10-2004,01-08-2020,"Senator International, Ghost House Pictures"
1059,Bad Boys for Life,> 2 hrs,"Bilall Fallah, Adil El Arbi","Joe Carnahan, Peter Craig, George Gallo, Chris Bremner","Alexander Ludwig, Martin Lawrence, Will Smith, Vanessa Hudgens",17-01-2020,01-08-2020,"2.0 Entertainment, Jerry Bruckheimer Films, Columbia Pictures"
1060,Barb Wire,1-2 hour,David Hogan,"Chuck Pfarrer, Chris Warner, Ilene Chaiken","Adriana Alexander, David Andriole, Amir AboulEla, Vanessa Lee Asher",03-05-1996,01-08-2020,"PolyGram Filmed Entertainment, Dark Horse Entertainment, Propaganda Films"
1061,Retablo,1-2 hour,Alvaro Delgado Aparicio,"Alvaro Delgado Aparicio, Héctor Gálvez","Amiel Cayo, Magaly Solier, Mauro Chuchon, Junior Bejar",16-05-2019,01-08-2020,
1062,Hasta que la boda nos separe,1-2 hour,Santiago Limón,"Nikolay Kulikov, Zhora Kryzhovnikov, Santiago Limón, Aleksey Kazakov","Hugo Albores, Diana Bovio, Gustavo Egelhaaf, Armando Espitia",29-03-2018,01-08-2020,Pulido Entertaiment Corp
1063,Operation Ouch!,< 30 minutes,,,"Xand van Tulleken, Chris van Tulleken",03-10-2012,01-08-2020,
1064,My Perfect Landing,< 30 minutes,,Frank van Keeken,"Morgan Wigle, Shawn Thompson, Tom Hulshof, Helena Marie",01-03-2020,01-08-2020,
1065,Raat Akeli Hai,> 2 hrs,Honey Trehan,Smita Singh,"Radhika Apte, Aditya Srivastav, Padmavati Rao, Nawazuddin Siddiqui",31-07-2020,01-08-2020,
1066,Transformers: War For Cybertron Trilogy,< 30 minutes,,,"Bill Rogers, Jason Marnocha, Jake Foushee, Frank Todaro",30-07-2020,01-08-2020,
1067,Uma Maheswara Ugra Roopasya,> 2 hrs,Venkatesh Maha,"Venkatesh Maha, Syam Pushkaran","V.K. Naresh, Satyadev Kancharana, Suhas, K. Raghavan",30-07-2020,01-08-2020,
1068,Tread,1-2 hour,Paul Solet,Paul Solet,"Patrick Brower, Glenn Trainor Jr., Casey Farrell, Marvin Heemeyer",28-02-2020,01-08-2020,"Zipper Bros Films, Sutter Road Picture Company"
1069,Sugar High,30-60 mins,Ariel Boles,,"Jackie Sorkin, Hunter March, Rebecca DeAngelis, Stéphane Tréand",31-07-2020,01-08-2020,
1070,The Speed Cubers,30-60 mins,Sue Kim,,"Feliks Zemdegs, Max Park",29-07-2020,29-07-2020,
1071,Oh Lucy!,1-2 hour,Atsuko Hirayanagi,"Boris Frumin, Atsuko Hirayanagi","Kaho Minami, Josh Hartnett, Kôji Yakusho, Shinobu Terajima",05-06-2018,29-07-2020,Gloria Sanchez Productions
1072,Final Fantasy XIV: Dad of Light,1-2 hour,,,"Fumika Baba, Mako Ishino, Ren Osugi, Yûdai Chiba",17-04-2017,29-07-2020,
1073,The Call,1-2 hour,Brad Anderson,"Jon Bokenkamp, Nicole D'Ovidio, Richard D'Ovidio","Michael Eklund, Halle Berry, Abigail Breslin, Morris Chestnut",15-03-2013,29-07-2020,"Troika Pictures, WWE Studios"
1074,Father,1-2 hour,R. Balki,R. Balki,"Abhishek Bachchan, Vidya Balan, Paresh Rawal, Amitabh Bachchan",04-12-2009,29-07-2020,
1075,Surfers Time,1-2 hour,Tim Story,"John Turman, Stan Lee, Mark Frost, Jack Kirby, Don Payne","Chris Evans, Michael Chiklis, Ioan Gruffudd, Jessica Alba",15-06-2007,29-07-2020,"Marvel Enterprises, Dune, 20th Century Fox"
1076,Stars,1-2 hour,Josh Boone,"Michael H. Weber, John Green, Scott Neustadter","Ansel Elgort, Nat Wolff, Shailene Woodley, Laura Dern",06-06-2014,29-07-2020,Temple Hill
1077,Red Dog: True Blue,1-2 hour,Kriv Stenders,Daniel Taplitz,"Bryan Brown, Levi Miller, Hanna Mangan Lawrence, Jason Isaacs",26-12-2016,29-07-2020,Woss Group Film Productions
1078,Redemption,1-2 hour,Steven Knight,Steven Knight,"Benedict Wong, Jason Statham, Agata Buzek, Vicky McClure",28-06-2013,29-07-2020,Lionsgate Films
1079,Shine Your Eyes,1-2 hour,Matias Mariani,"Chioma Thompson, Matias Mariani, Chika Anadu, Júlia Murat, Maíra Bühler, Roberto Winter, Francine Barbosa","O.C. Ukeje, Barry Igujie, Paolo André, Chukwudi Iwuji",29-07-2020,29-07-2020,
1080,Its Her Day,1-2 hour,Andy Muschietti,"Chase Palmer, Gary Dauberman, Stephen King, Cary Joji Fukunaga","Finn Wolfhard, Jaeden Martell, Sophia Lillis, Jeremy Ray Taylor",08-09-2017,29-07-2020,"Vertigo Entertainment, RatPac-Dune Entertainment, Lin Pictures"
1081,Meet the Parents,< 30 minutes,Jay Roach,"Mary Ruth Clarke, Jim Herzfeld, John Hamburg, Greg Glienna","Teri Polo, Blythe Danner, Robert De Niro, Ben Stiller",06-10-2000,28-07-2020,"Nancy Tenenbaum Productions, Universal Pictures, Tribeca Productions, DreamWorks Pictures"
1082,Banana Split,1-2 hour,Benjamin Kasulke,"Joey Power, Hannah Marks","Luke Spencer Roberts, Liana Liberato, Dylan Sprouse, Hannah Marks",27-03-2020,28-07-2020,"American High, Burn Later Productions"
1083,Forsaken,1-2 hour,Jon Cassar,"Brad Mirman, Tari","Donald Sutherland, Lex Cassar, Esther Purves-Smith, Kiefer Sutherland",19-02-2016,25-07-2020,
1084,Animal Crackers,1-2 hour,Victor Heerman,"Morrie Ryskind, Bert Kalmar, George S. Kaufman, Harry Ruby","Chico Marx, The Marx Brothers, Groucho Marx, Harpo Marx",06-09-1930,24-07-2020,Paramount Pictures
1085,The Kissing Booth 2,> 2 hrs,Vince Marcello,"Beth Reekles, Jay S Arnold, Vince Marcello","Jacob Elordi, Joel Courtney, Molly Ringwald, Joey King",24-07-2020,24-07-2020,
1086,Damsel,1-2 hour,"David Zellner, Nathan Zellner","David Zellner, Nathan Zellner","Mia Wasikowska, Nathan Zellner, David Zellner, Robert Pattinson",22-06-2018,23-07-2020,Great Point Media
1087,The Remix: Hip Hop X Fashion,1-2 hour,"Farah Khalid, Lisa Cortes","Andrew Mer, Farah Khalid, Emil Wilbekin, Mary Nittolo, Lisa Cortes","Dapper Dan, Mary J. Blige, Misa Hylton-Brim, Kerby Jean-Raymond",02-05-2019,23-07-2020,
1088,Honeymoon,1-2 hour,Leigh Janiak,"Phil Graziadei, Leigh Janiak","Ben Huber, Rose Leslie, Hanna Brown, Harry Treadaway",12-09-2014,22-07-2020,
