moviesID,Title,IMDb Score,Rotten Tomatoes Score,Metacritic Score
5110,Deep Water,6.9,,
5111,Proof of Life,6.2,39,45
5112,"El Patron, Radiografia de un crimen",7.4,97,
5113,"Kiki, Love to Love",6.5,73,
5114,They Call Me Jeeg,7,75,
5115,Bad Santa 2,5.6,24,38
5116,Schuld nach Ferdinand von Schirach,7.1,,
5117,Professor,7.1,,
5118,La Doña,7.4,,
5119,El Chema,6.9,,
5120,Breakout,7.9,,
5121,Unriddle,7.8,,
5122,Hunterrr,7,50,
5123,Contratiempo,8.1,,
5124,Ishq Vishk,6,82,
5125,Liars Dice,6.9,69,
5126,Reggie Yates Extreme,7.7,,
5127,Akashic Record of Bastard Magic Instructor,7.1,,
5128,Its Only the End of the World,6.9,43,48
5129,Ajab Prem Ki Ghazab Kahani,6.4,60,
5130,Jack Irish: The Series,7.8,,
5131,46,8.4,,
5132,The Circle,5.3,15,43
5133,Gypsy,6.9,,
5134,Oh My Ghost,8.1,,
5135,Scusa ma ti chiamo amore,6.2,60,
5136,Student of the Year,5.3,50,
5137,Elle,7.1,91,89
5138,Okja,7.3,86,75
5139,Chris DElia: Man on Fire,6.6,66,
5140,Wolf Totem,6.7,67,58
5141,I Am Michael,5.6,64,56
5142,Kaabil,7.1,58,
5143,Nobody Speak: Trials of the Free Press,6.5,91,68
5144,You Get Me,4.6,26,
5145,GLOW,8,,
5146,The Slayers,7.5,,
5147,Sully,7.4,85,74
5148,20th Century Women,7.3,88,83
5149,Storks,6.8,66,56
5150,Free Rein,7.3,,
5151,The Family Fang,6.1,83,67
5152,Dangal,8.4,88,
5153,After the Storm,7.4,96,84
5154,Miffys Adventures Big and Small,7.2,,
5155,Dont Call Me Son,6.8,83,77
5156,Rory Scovel Tries Stand-Up for the First Time,6.7,89,
5157,The Age of Shadows,7.1,100,78
5158,Let’s Eat,7.8,,
5159,Lets Eat 2,7.8,,
5160,The Stanford Prison Experiment,6.9,84,67
5161,Bad Guys,7.9,,
5162,Reply 1997,8.1,,
5163,A Man Called Ove,7.7,91,70
5164,Counterpunch,6.7,61,
5165,El Chapo,7.8,,
5166,Manorama Six Feet Under,7.6,75,
5167,Soldier,6.1,13,
5168,The Legend of Bhagat Singh,8.1,86,
5169,Free!,7.4,,
5170,High Speed!: Free! Starting Days,7.2,,
5171,What the Health,7.4,62,
5172,Kanavu Variyam,6.6,,
5173,The Final Master,6.9,,72
5174,Mother,7.8,96,79
5175,Stranger,9,,
5176,"Oh, Hello On Broadway",7.8,88,
5177,Noddy Toyland Detective,6.9,,
5178,Singles Villa,7.6,,
5179,My Little Baby,6.8,,
5180,Shimmer Lake,6.3,60,
5181,Our Times,7.4,79,
5182,My Only Love Song,6.8,,
5183,Chronicle of a Blood Merchant,6.8,,
5184,Ghost in the Shell Arise,7.2,72,
5185,Ghost in the Shell: Arise - Alternative Architecture,7.5,,
5186,Zarafa,7,75,64
5187,Trolls,6.5,75,55
5188,The Edge of Seventeen,7.3,94,77
5189,I Can Quit Whenever I Want,7,64,
5190,Our Sunhi,6.8,78,
5191,Heidi,7.5,,
5192,American Pastoral,6.1,23,43
5193,Sword Oratoria: Is It Wrong to Try to Pick Up Girls in a Dungeon? On the Side,7.1,,
5194,Manjhi: The Mountain Man,8,44,
5195,The Space Between Us,6.4,16,33
5196,Headshot,6.3,,61
5197,Saint Seiya,8.5,,
5198,Lovely Complex,8,,
5199,Marmalade Boy,7.2,,
5200,Miss Peregrines Home for Peculiar Children,6.7,64,57
5201,War on Everyone,5.8,61,50
5202,Catfight,5.9,,66
5203,Dog Day Afternoon,8,96,86
5204,Prince,7.1,,
5205,The Phone,6.6,,
5206,My Princess,7,,
5207,Man in Love,6.9,,
5208,The Attorney,7.7,75,55
5209,Smoke and Mirrors,,52,
5210,The Day Will Come,7.9,89,
5211,Lens,6.8,,
5212,Loomis Fargo,5.8,34,47
5213,Doctor Strange,7.5,89,72
5214,Lion,8,84,69
5215,Arms and the Dudes,7.1,61,57
5216,Sarah Silverman: A Speck of Dust,6.8,100,
5217,Rangoon,5.6,55,
5218,War Machine,6,48,56
5219,Joshua: Teenager vs. Superpower,7.1,93,72
5220,Raees,6.8,67,
5221,The Girl with All the Gifts,6.6,86,67
5222,Three,5.9,,71
5223,The Visit,6.2,68,55
5224,Hasan Minhaj: Homecoming King,8.3,78,
5225,Suicide Squad,6,26,40
5226,Twin Peaks,8.5,,
5227,Moonlight,7.4,98,99
5228,Yamakasi,6.2,63,
5229,BLAME!,6.6,,
5230,The Cowards Who Looked to the Sky,6.8,60,
5231,Laerte-se,6.9,73,
5232,The Keepers,8.1,,
5233,Christine,6.7,69,57
5234,Crimson Peak,6.5,72,66
5235,Tracy Morgan: Staying Alive,6.1,83,
5236,Snowden,7.3,61,58
5237,Chamatkar,6.6,41,
5238,Kabhi Haan Kabhi Naa,7.8,,
5239,Pinocchio,7.4,73,99
5240,Hell Teacher Nube,6.7,,
5241,Mindhorn,6.3,92,70
5242,All Hail King Julien: Exiled,7.5,,
5243,Get Me Roger Stone,7.4,,75
5244,Anne with an E,8.7,,
5245,Robinson Crusoe,6,40,
5246,Empire of the Wolves,5.9,49,
5247,Deepwater Horizon,7.1,83,68
5248,Michael,5.7,34,38
5249,The Legend of Tarzan,6.2,36,44
5250,Queen of the South,7.9,,
5251,A Monster Calls,7.5,86,76
5252,Madras Café,7.7,74,
5253,Bbuddah Hoga Terra Baap,5.6,51,
5254,Gabbar Is Back,7.1,20,
5255,"Norm Macdonald: Hitlers Dog, Gossip and Trickery",7.3,100,
5256,Spirit Riding Free,6.6,,
5257,The Mars Generation,6.4,68,
5258,Finding Mr. Right,6.4,86,50
5259,The Client,6.8,78,65
5260,NEKOMONOGATARI -Black-,7.5,,
5261,Hacksaw Ridge,8.1,84,71
5262,Maria Bamford: Old Baby,6,100,
5263,Malibus Most Wanted,5.2,31,43
5264,Pyaar Ka Punchnama 2,7.3,20,
5265,Torque,4.1,23,41
5266,Gascoigne,7.1,75,
5267,Jackie,6.7,87,81
5268,Soof,6.6,38,
5269,Lucia de B.,7.1,69,
5270,Wendy,7.2,,
5271,Shaitan,7.2,74,
5272,Drishyam,8.2,80,
5273,Bombay Talkies,6.7,78,
5274,Tanu Weds Manu,6.8,,
5275,Budhia Singh: Born to Run,7.7,90,
5276,Kahaani,8.1,88,
5277,The Wishing Tree,8.4,,
5278,Loev,5.8,86,
5279,The Next Skin,6.2,62,
5280,Fire in the Blood,7.7,90,68
5281,Embrace,7.1,100,
5282,Bridget Joness Baby,6.5,78,59
5283,Dear White People,6.1,91,79
5284,Casting JonBenet,6.1,81,74
5285,Cable Girls,7.6,,
5286,Inspiring Generation,7.5,,
5287,President,6.8,91,67
5288,Southside With You,6.3,92,74
5289,A Tale of Love and Darkness,6,71,55
5290,Vir Das: Abroad Understanding,6.8,,
5291,Shepherds and Butchers,6.8,60,
5292,Dear Zindagi,7.6,69,
5293,Lights Out,6.3,76,58
5294,The Great British Baking Show: Masterclass,8.6,,
5295,Man to Man,6.5,61,
5296,Sand Castle,6.3,47,45
5297,Tramps,6.5,95,76
5298,Hot Girls Wanted: Turned On,6.7,,
5299,Girlboss,7,,
5300,Little Boxes,5.9,67,52
5301,Yona of the Dawn,8.1,,
5302,Zipang,7.5,,
5303,FINAL FANTASY XIV Dad of Light,7.3,,
5304,White Night,6.6,60,
5305,D.E.B.S.,5.3,41,42
5306,Bottom of the World,5.3,72,
5307,A Plastic Ocean,8,,
5308,A Street Cat Named Bob,7.4,77,54
5309,The Light Between Oceans,7.2,62,60
5310,A Cinderella Story: If the Shoe Fits,5.8,57,
5311,In the Beginning,7.1,74,
5312,Slam,7.1,61,
5313,The Wedding Party,6.6,58,
5314,Kooky,7.3,80,
5315,Gone Too Far,5.7,73,
5316,Mystery Science Theater 3000: The Return,8,,
5317,Rock Lee,7.4,,
5318,Sandy Wexler,5.2,27,40
5319,Our Lovers,6.7,20,
5320,The Walk,7.3,83,70
5321,Bugsy,6.8,85,80
5322,Kevin Hart: What Now?,5.9,76,60
5323,The Whole Truth,6.2,32,46
5324,Before I Wake,6.2,64,68
5325,Kubo and the Two Strings,7.8,97,84
5326,Yowamushi Pedal,8.2,,
5327,Saga of Tanya the Evil,7.7,,
5328,The Lighthouse of the Orcas,6.8,,
5329,Win It All,6.2,85,77
5330,The Laughing Salesman,6.9,,
5331,Louis C.K. 2017,7.6,95,
5332,Paradise Kiss,6.6,,
5333,Prison School,7.6,,
5334,Mob Psycho 100,8.5,,
5335,Food Wars!: Shokugeki no Soma,8.2,,
5336,Gate,7.5,,
5337,JoJos Bizarre Adventure,8.4,,
5338,Mary Shelleys Frankenstein,6.4,38,
5339,Ich Seh Ich Seh,6.7,85,81
5340,Kingdom,8.5,,
5341,Princess Hours,7.7,,
5342,Tokyo Ghoul: Jack,7.4,,
5343,Hoff the Record,6.9,,
5344,Pretty Cure Max Heart,6.8,,
5345,Legend of the Prince,7.9,,
5346,Heart Catch Pretty Cure! The Movie: Fashion Show in Paris?,6.8,,
5347,Suite Precure The Movie,6.8,,
5348,Pretty Cure All Stars New Stage: Echo of Heart,8.2,,
5349,April 9th,6.6,,
5350,Reply 1994,7.9,,
5351,The Tenth Man,5.8,71,66
5352,Mechanic: Resurrection,5.7,31,38
5353,Rosario Tijeras,6.3,81,
5354,Bala Loca,8,,
5355,Benvenuti al sud,6.5,57,
5356,Two Brothers,7.1,78,63
5357,Trauma,5.9,57,
5358,Beyond All Boundaries,7.3,,
5359,Barely Lethal,5.4,26,44
5360,Little Women,7.3,,87
5361,It Could Happen to You,6.4,71,64
5362,First Knight,6,43,57
5363,Oasis: Supersonic,7.9,84,71
5364,Joe Cocker: Mad Dog with Soul,7.2,56,
5365,The Night Shift,7.4,,
5366,Nerve,6.5,66,58
5367,Rooney: The Man Behind The Goals,6.6,,
5368,Little Children,7.5,80,75
5369,Special Forces: Ultimate Hell Week,7.3,,
5370,13 Reasons Why,7.6,,
5371,The Discovery,6.3,45,54
5372,Bordertown,6.1,64,
5373,Five Came Back,7.1,61,
5374,Fear Dot Com,3.4,3,16
5375,In the Cut,5.3,33,46
5376,Christine,6.7,69,57
5377,The Natural,7.5,82,61
5378,Under Suspicion,6.5,49,43
5379,Timeless,7.7,,
5380,Half Past Dead,4.7,3,23
5381,Blue Thunder,6.4,78,66
5382,The Quick and the Dead,6.4,59,49
5383,The Remains of the Day,7.8,95,86
5384,The Squid and the Whale,7.3,92,82
5385,The Next Karate Kid,4.5,7,36
5386,The Professionals,7.3,88,75
5387,Short Circuit 2,5.8,38,
5388,Chesapeake Shores,7.6,,
5389,Shut In,4.8,7,25
5390,conjuring 2,7.3,80,65
5391,Jo Koy: Live from Seattle,7.2,,
5392,Everest,7.1,72,64
5393,USS Indianapolis: Men of Courage,5.3,17,30
5394,Wolf Girl and Black Prince,7.1,,
5395,Wakako Zake,7.2,,
5396,Barbapapa,6.9,,
5397,Paranormal Activity 4,4.6,23,40
5398,Ingobernable,7.1,,
5399,The C Word,7.7,,
5400,Un Padre No Tan Padre,6.9,,
5401,The People vs. Fritz Bauer,7.1,85,61
5402,Dave Chappelle,8.8,,
5403,El Reemplazante,8.5,,
5404,Straight Outta Compton,7.8,89,72
5405,Howards End,7.4,94,88
5406,Come and Find Me,5.7,62,46
5407,Train to Busan,7.6,94,72
5408,Best Worst Thing That Ever Could Have Happened,7.5,95,81
5409,Mononoke,8.3,,
5410,Shimajiro to Ehon no Kuni,7.1,,
5411,Nodame Cantabile Paris,7.2,81,
5412,Nodame Cantabile Finale,7.2,72,
5413,The Tatami Galaxy,8.5,,
5414,Bakuman.,8,,
5415,Star Trek Beyond,7.1,86,68
5416,Marvels Iron Fist,6.5,,
5417,Julies Greenroom,8.4,,
5418,Deidra and Laney Rob a Train,6.1,92,65
5419,Pandora,6.7,,
5420,Outback Truckers,7.5,,
5421,Naledi: A Baby Elephants Tale,7.6,,
5422,Samurai Gourmet,8.2,,
5423,Crime Files: The Homefront,7.4,,
5424,Blair Witch,5,37,47
5425,Cheer Squad,7.4,,
5426,Trainwreck,6.2,84,75
5427,Police Academy 2: Their First Assignment,5.8,31,39
5428,Naruto Shippuden: Road to Ninja,7.7,78,
5429,Naruto Shippuden: The Movie: The Lost Tower,7,,
5430,A Murder in the Park,7.3,76,70
5431,Sunrise,8.1,98,
5432,Notes on Blindness,7.1,95,75
5433,O Último Cine Drive-in,6.9,83,
5434,Jim Norton: Mouthful of Shame,6.9,,
5435,Eden of the East the Movie,7,,
5436,Cross Game,8.2,,
5437,Chibi Maruko-chan Movie,8,,
5438,Ping Pong the Animation,8.6,,
5439,MAJOR,8.2,,
5440,The Free State of Jones,7.8,,
5441,Keanu,6.3,78,63
5442,Gods of Egypt,5.4,15,25
5443,Now You See Me 2,6.5,33,46
5444,"Hello, My Name Is Doris",6.6,85,63
5445,Concussion,7.2,59,55
5446,Ricki and the Flash,5.9,65,54
5447,Mr. Six,7,,57
5448,Silvana Sin Lana,7.5,,
5449,Burning Sands,6.1,88,63
5450,Buddy Thunderstruck,7.7,,
5451,100 Metros,7.6,,
5452,Thithi,8.2,,
5453,The Young Offenders,7.1,100,
5454,The Great Gilly Hopkins,6.5,65,47
5455,Into the Badlands,8,,
5456,"Bon Cop, Bad Cop",6.8,80,
5457,The Bodyguard,6.3,33,39
5458,Greenleaf,7.4,,
5459,Clangers,7.8,,
5460,The Teachers Diary,7.9,91,
5461,Hap and Leonard,7.7,,
5462,One Punch Man,8.8,,
5463,Ergo Proxy,8,,
5464,Independence Day: Resurgence,5.2,30,32
5465,Going by the Book,7.4,87,
5466,Mega Monster Battle: Ultra Galaxy,6.7,81,
5467,X-Men: Apocalypse,6.9,47,52
5468,A Frozen Flower,7.1,73,
5469,Ultra Fight Victory,8,,
5470,The City of Violence,6.7,100,
5471,Japanese Style Originator,8.3,,
5472,Public Enemy Returns,6.4,57,
5473,A Hologram for the King,6.1,70,58
5474,Jason X,4.4,20,25
5475,Nisemonogatari,7.7,,
5476,Kenshin OAV Tsuioku Hen,8.6,87,
5477,Rurôni Kenshin: Ishin shishi e no Requiem,7.5,80,
5478,Tong: Memories,8,,
5479,Jimmy Vestvood: Amerikan Hero,5.2,83,
5480,Love is in the Air,6.3,65,49
5481,Office,6.1,,83
5482,Twenty,6.8,68,
5483,Nila,6.8,,
5484,Tiger,7.8,97,94
5485,Ordinary World,5.5,,55
5486,Mike Birbiglia: Thank God for Jokes,7.5,100,
5487,Grand Designs,8.5,,
5488,Anohana: The Flower We Saw That Day,8.2,,
5489,Tokyo Magnitude 8.0,7.9,,
5490,Teenage Mutant Ninja Turtles 2,6,38,40
5491,Force 2,6.2,55,
5492,Mike and Dave Need Wedding Dates,6,37,51
5493,Sin Senos sí Hay Paraíso,6.7,,
5494,Digimon Adventure tri. Chapter 3: Confession,7.9,,
5495,Midnight Special,6.6,83,76
5496,I Dont Feel at Home in This World Anymore,6.9,89,75
5497,Ultimate Beastmaster Brasil,7.3,,
5498,Ultimate Beastmaster,7.3,,
5499,Sausage Party,6.1,82,66
5500,The Lovers and the Despot,6.6,79,65
5501,Sinister 2,5.3,15,32
5502,The Reconquest,6.6,29,
5503,Trevor Noah: Afraid of the Dark,7.2,100,
5504,Growing Up Wild,7.9,,
5505,Miracles from Heaven,7.1,45,44
5506,The International,6.5,58,52
5507,Gantz:O,7.1,66,
5508,Dragon Ball Z: Resurrection F,7.3,83,
5509,Sungkyukwan Scandal,7.8,,
5510,Rocky Handsome,6.8,0,
5511,INDIA,8,,
5512,The BFG,6.4,74,66
5513,127 Hours,7.5,93,82
5514,"Life, Animated",7.5,94,75
5515,The Fury of a Patient Man,6.8,,
5516,Katherine Ryan: In Trouble,7,72,
5517,Stronger Than The World,7.1,,
5518,Miraculous: Tales of Ladybug and Cat Noir,7.8,,
5519,Abstract: The Art of Design,8.4,,
5520,Middle School: The Worst Years of My Life,6.1,63,51
5521,You Me Her,7,,
5522,David Brent: Life on the Road,6.3,58,54
5523,Hitler - A Career,7.5,79,
5524,Batman: The Killing Joke,6.4,39,
5525,The Darkness,4.5,3,27
5526,Blinky Bill: The Movie,5.1,73,
5527,Sao du,6.6,59,
5528,The Invasion,5.9,19,45
5529,Imperial Dreams,6.7,92,67
5530,Santa Clarita Diet,7.8,,
5531,Silver Spoon,6.7,,
5532,Ted 2,6.3,44,48
5533,Manhattan Murder Mystery,7.3,93,
5534,Hwayi: A Monster Boy,7,74,
5535,Belle and Sebastian,8.6,,
5536,Pixels,5.5,17,27
5537,Pitch Perfect 2,6.4,65,63
5538,Naruto Shippuden : Blood Prison,7.3,,
5539,Black Sea,6.4,80,62
5540,Paul Blart: Mall Cop 2,4.4,5,13
5541,City of Angels,6.7,,54
5542,Haraamkhor,6.4,67,
5543,Happy New Year,5,50,
5544,Equals,6.1,36,43
5545,Dilwale,5.1,20,
5546,A Bigger Splash,6.4,,74
5547,The Sound of Your Heart,8.3,,
5548,Scarlet Heart: Ryeo,8.7,,
5549,Bill Burr: Walk Your Way Out,7.3,85,
5550,Semana Santa,6,100,
5551,Kingsglaive: Final Fantasy XV,6.8,12,35
5552,Trouble with the Curve,6.8,51,58
5553,La Vida Inmoral de la Pareja Ideal,7.1,,
5554,The People vs. Larry Flynt,7.3,88,79
5555,Riverdale,6.9,,
5556,iBOY,6,69,50
5557,Cold Eyes,7.1,73,
5558,Strange Circus,7,80,
5559,As One,7,73,
5560,Head Full of Honey,6.6,,
5561,Cellular,6.5,55,60
5562,Frontier,7.2,,
5563,Batman v Superman: Dawn of Justice,6.4,28,44
5564,Pink,8.1,100,
5565,Liza the Fox-Fairy,7.6,100,
5566,In Darkness,7.3,88,74
5567,Blood,6.9,,
5568,My Fuhrer,5.5,53,
5569,Neal Brennan: 3 Mics,7.9,100,
5570,The Wraith,6,36,39
5571,Mune: Guardian of the Moon,7.2,80,
5572,Fist of the North Star: The Legend of Kenshiro,7,58,
5573,Blind Detective,6.5,55,
5574,Sarajevo,6.7,,
5575,We Are Young. We Are Strong.,7.1,75,
5576,A Series of Unfortunate Events,7.8,,
5577,The Wedding Ringer,6.6,29,35
5578,So Young,6.4,60,
5579,Aquarius,7.5,97,88
5580,The Innocents,7.3,,78
5581,Orange,7,,
5582,Very Big Shot,7.2,,
5583,Midnight Express,7.6,96,59
5584,Jim Gaffigan: Cinco,7.1,83,
5585,Kamen Rider Drive The Movie,7.8,,
5586,Little Witch Academia,7.9,,
5587,Marauders,5.5,24,42
5588,Monkey King: Hero Is Back,6.8,53,
5589,Under the Shadow,6.9,99,83
5590,The 9th Life of Louis Drax,6.3,38,41
5591,One Day at a Time,8.2,,
5592,Star,6.7,,
5593,Akagi,8.2,,
5594,Insidious: Chapter 3,6.1,57,52
5595,Roxanne,6.6,88,73
5596,Jen Kirkman: Just Keep Livin’?,6.7,,
5597,Beyond,7,,
5598,Genius,6.6,53,56
5599,Carol,7.2,94,94
5600,Space Battleship Yamato 2199,8.2,,
5601,Flags of Our Fathers,7.1,73,79
5602,Superman IV: The Quest for Peace,3.7,11,24
5603,Menace II Society,7.5,84,76
5604,The Last Shaman,6.7,,49
5605,When They Cry,7.9,,
5606,We Bare Bears,6.8,,
5607,Thomas and Friends: The Adventure Begins,8,,
5608,Udta Punjab,7.8,91,
5609,Is the Order a Rabbit?,7.1,,
5610,Attack on Titan: The Wings of Freedom,7.8,,
5611,Mr. Pig,5.8,57,
5612,American Honey,7,79,80
5613,Mazinger Z,7.8,,
5614,Swiss Army Man,7,72,64
5615,I Know What You Did Last Summer,5.7,43,52
5616,Cell,4.4,11,38
5617,Hands of Stone,6.6,45,54
5618,Nine Lives,5.3,14,11
5619,The Magicians,7.6,,
5620,Hunt for the Wilderpeople,7.9,97,81
5621,Trollhunters,8.5,,
5622,Travelers,8.1,,
5623,Chappie,6.8,32,41
5624,Crayon Shin-chan,6.6,,
5625,Garfunkel and Oates: Trying to be Special,7.4,,
5626,That Demon Within,6,47,51
5627,07:19,5.9,100,
5628,I.T.,5.5,,27
5629,A Christmas Special: Miraculous: Tales of Ladybug and Cat Noir,7.8,,
5630,The Break,7.7,,
5631,Call My Agent!,8.3,,
5632,Borderline,7.2,,
5633,Gabriel lglesias: I’m Sorry For What I Said When I Was Hungry,7.5,80,
5634,Disorder,6.2,72,66
5635,Pride and Prejudice and Zombies,5.8,46,45
5636,Sonic Boom,7,,
5637,Shokuzai,7.2,80,58
5638,Norskov,7.1,,
5639,Van Helsing,6.2,,
5640,Eddie - Strongman,7.5,,
5641,Unstoppable,6.8,87,69
5642,Sister Cities,6.8,81,
5643,Captain America: Civil War,7.8,90,75
5644,Barry,5.8,80,72
5645,The OA,7.9,,
5646,Crazyhead,7.3,,
5647,How to Use Guys with Secret Tips,6.5,70,
5648,Backstage,6.8,,
5649,Minimalism: A Documentary About the Important Things,6.7,52,
5650,Sand Storm,6.8,93,74
5651,Mobile Suit Gundam Seed,7.7,,
5652,God Eater,7,,
5653,Daily Lives of High School Boys,7.8,,
5654,Cowboy Bebop: The Movie,7.9,64,61
5655,Tiger and Bunny,7.5,,
5656,Tanaka-kun Is Always Listless,7.6,,
5657,Mobile Suit Zeta Gundam,8.2,,
5658,The Vision of Escaflowne,7.8,,
5659,Ranma 1/2,7.9,,
5660,Sadqay Tumhare,7.4,,
5661,Modus,6.8,,
5662,Ice Fantasy,7.1,,
5663,Take Off,6.9,75,
5664,Heavens Garden,8.7,,
5665,My Girlfriend is an Agent,6.3,64,
5666,Room,8.1,93,86
5667,Cybernatural,5.5,62,59
5668,Mobile Suit Gundam 00,8.1,,
5669,Tokyo Trial,7.4,,
5670,Colony,7.4,,
5671,Nobel,8.1,,
5672,Bad Moms,6.2,58,60
5673,Masaan,8.2,92,
5674,Lupin the 3rd: The Castle of Cagliostro: Special Edition,7.7,95,71
5675,Lupin the 3rd TV Special: Sweet Lost Night,6.6,,
5676,Lupin the 3rd TV Special: Crisis in Tokyo,7.2,,
5677,Lupin the 3rd TV Special: Voyage to Danger,7,,
5678,Lupin the 3rd TV Special: The Pursuit of Harimaos Treasure,7,,
5679,Lupin the 3rd: Dragon of Doom,6.8,,
5680,Lupin the 3rd TV Special: The Hemingway Papers,7.1,,
5681,Lupin the 3rd TV Special: Goodbye Lady Liberty,6.6,,
5682,Dirk Gentlys Holistic Detective Agency,8.3,,
5683,Lupin the 3rd TV Special: Bank of Liberty,6.6,,
5684,Lupin the 3rd TV Special: Island of Assassins,7.2,78,
5685,Aspergers Are Us,6.7,100,
5686,De Boskampis,7,,
5687,Four Seasons in Havana,6.7,71,
5688,Medici: Masters of Florence,7.9,,
5689,De Surprise,6.7,,
5690,Spectral,6.3,75,
5691,Luna Petunia,6.6,,
5692,White Rabbit Project,6.9,,
5693,The Cuba Libre Story,7.4,,
5694,Kickboxer: Vengeance,4.9,41,37
5695,Other People,6.8,85,67
5696,Jurassic World,7,70,59
5697,One in a Billion,6.7,,
5698,Blue Jay,7.3,91,69
5699,Child 44,6.5,27,41
5700,Hanas Miso Soup,7,,
5701,Finding Mr. Right 2,6.2,70,
5702,Double Vision,6.4,60,
5703,Bakuman,7,,
5704,Point Break,5.3,11,34
5705,Fauda,8.2,,
5706,Hip-Hop Evolution,8.4,,
5707,Triple Nine,6.3,54,52
5708,The Infiltrator,7,72,66
5709,Refresh Man,7.6,,
5710,For the Love of Spock,7.6,82,74
5711,White Girl,5.7,71,65
5712,Interrogation,8.5,,
5713,Mobile Suit Gundam: Chars Counterattack,7.4,86,
5714,Mobile Suit Gundam III: Encounters in Space,7.7,,
5715,Mobile Suit Gundam II: Soldiers of Sorrow,7.3,,
5716,Mobile Suit Gundam 0083: Stardust Memory,7.8,,
5717,Mobile Suit Gundam: The 08th MS Team,8,,
5718,THX 1138,6.7,86,75
5719,Purple Rain,6.6,70,55
5720,West Coast Customs,7,,
5721,Wood Job!,7.5,74,
5722,Veteran,7,90,
5723,1000 Rupee Note,7.3,80,
5724,Court,7.7,98,83
5725,How to Be Single,6.1,47,51
5726,Wynonna Earp,7.4,,
5727,Rainbow Time,5.9,67,55
5728,Richard Pryor: Live in Concert,8.2,92,
5729,Bromance,7.9,,
5730,David Blaine: Street Magic,7.7,,
5731,The Angry Birds Movie,6.3,43,43
5732,The Violin Player,6.9,,
5733,Merlí,8.6,,
5734,World Trigger,7.5,,
5735,SCHOOL-LIVE!,7.2,,
5736,Charlotte,7.5,,
5737,Fate/stay night Unlimited Blade Works,6.9,43,
5738,Berserk,6.8,,
5739,Kurokos Basketball,8.3,,
5740,The Heroic Legend of Arslan,7.6,,
5741,Ghost in the Shell: Stand Alone Complex,8.5,,
5742,The Umbrellas of Cherbourg,7.8,99,86
5743,Our Kind of Traitor,6.2,72,57
5744,Please like Me,8.5,,
5745,Gilmore Girls: A Year in the Life,7.7,,
5746,Michael Che Matters,7.2,100,
5747,Pasolini,5.9,78,71
5748,3%,7.4,,
5749,Beauties of the Night,7.3,,
5750,Maggies Plan,6.2,,76
5751,Gandu,5.6,67,
5752,Pelé: Birth of a Legend,7.2,33,39
5753,Criminal,6.3,30,36
5754,El apóstata,5.8,,66
5755,Hell or High Water,7.6,97,88
5756,La Niña,8.7,,
5757,Divines,7.4,84,71
5758,Colin Quinn: The New York Story,6.8,,
5759,Los 33,6.9,48,55
5760,In the Heart of the Sea,6.9,42,47
5761,Sailor Moon Crystal,7.9,,
5762,Gods Not Dead 2,4.4,10,22
5763,Once in a Summer,7.3,,
5764,Paranoid,7.4,,
5765,My Girl 2,5.3,27,
5766,Skiptrace,5.7,38,50
5767,Cristina,8,,
5768,Blood-C: The Last Dark,6.1,59,
5769,I Spy,5.4,57,35
5770,Empire of the Tsars,7.6,,
5771,The Funhouse Massacre,5.2,73,
5772,East Side Sushi,7.1,95,70
5773,Department Q: A Conspiracy of Faith,7,100,
5774,Department Q: The Keeper of Lost Causes,7.2,70,62
5775,Department Q: The Absent One,7.1,92,61
5776,Sorrow and Joy,7,52,
5777,True Memoirs of an International Assassin,5.9,0,37
5778,Harmony,7.5,76,
5779,Sunny,7.8,,
5780,A Heavy Heart,7.1,56,
5781,Tales by Light,8.3,,
5782,Case,7.1,,
5783,The Whole Nine Yards,6.7,44,47
5784,Battlefield Earth,2.5,3,9
5785,Sing Street,7.9,95,79
5786,Wild Things,6.5,62,52
5787,Solan og Ludvig: Jul i Flåklypa,6.8,,
5788,Mar de Plástico,7.2,,
5789,Eyewitness,7.4,,
5790,The Ivory Game,7.9,77,73
5791,The Crown,8.7,,
5792,World of Winx,6.7,,
5793,Love Strikes!,6.8,53,
5794,Confessions,7.8,81,
5795,Lesson of the Evil,6.6,58,
